       value	     chindex	     chlabel	        bini	  binlabel	ERPset
      -3.609	           2	        E104	        2186	22_:_60406	
      -9.426	           2	        E104	        2187	22_:_60407	
       6.828	           2	        E104	        2188	22_:_60408	
      -3.346	           2	        E104	        2189	22_:_60409	
     -10.486	           2	        E104	        2190	22_:_60410	
      -0.392	           2	        E104	        2191	22_:_60501	
      -0.389	           2	        E104	        2192	22_:_60502	
     -10.628	           2	        E104	        2193	22_:_60503	
       2.681	           2	        E104	        2194	22_:_60504	
       3.630	           2	        E104	        2195	22_:_60505	
      -0.188	           2	        E104	        2196	22_:_60506	
      -0.457	           2	        E104	        2197	22_:_60507	
       0.524	           2	        E104	        2198	22_:_60508	
       0.615	           2	        E104	        2199	22_:_60509	
       9.999	           2	        E104	        2200	22_:_60510	
     -19.165	           2	        E104	        2201	23_:_30101	
     -26.838	           2	        E104	        2202	23_:_30102	
     -32.192	           2	        E104	        2203	23_:_30103	
     -18.971	           2	        E104	        2204	23_:_30104	
     -25.977	           2	        E104	        2205	23_:_30105	
     -22.001	           2	        E104	        2206	23_:_30106	
     -29.244	           2	        E104	        2207	23_:_30107	
     -33.707	           2	        E104	        2208	23_:_30108	
     -12.650	           2	        E104	        2209	23_:_30109	
     -19.960	           2	        E104	        2210	23_:_30110	
     -24.922	           2	        E104	        2211	23_:_30201	
     -23.690	           2	        E104	        2212	23_:_30202	
     -28.477	           2	        E104	        2213	23_:_30203	
     -25.173	           2	        E104	        2214	23_:_30204	
     -21.883	           2	        E104	        2215	23_:_30205	
     -24.299	           2	        E104	        2216	23_:_30206	
     -11.697	           2	        E104	        2217	23_:_30207	
     -18.305	           2	        E104	        2218	23_:_30208	
     -18.857	           2	        E104	        2219	23_:_30209	
     -10.651	           2	        E104	        2220	23_:_30210	
     -17.213	           2	        E104	        2221	23_:_30301	
     -27.514	           2	        E104	        2222	23_:_30302	
     -12.730	           2	        E104	        2223	23_:_30303	
     -12.011	           2	        E104	        2224	23_:_30304	
     -31.350	           2	        E104	        2225	23_:_30305	
      -9.911	           2	        E104	        2226	23_:_30306	
     -14.687	           2	        E104	        2227	23_:_30307	
      -5.329	           2	        E104	        2228	23_:_30308	
       1.576	           2	        E104	        2229	23_:_30309	
      -5.361	           2	        E104	        2230	23_:_30310	
     -24.963	           2	        E104	        2231	23_:_30401	
     -20.451	           2	        E104	        2232	23_:_30402	
     -18.195	           2	        E104	        2233	23_:_30403	
      -4.817	           2	        E104	        2234	23_:_30404	
     -15.205	           2	        E104	        2235	23_:_30405	
      -9.182	           2	        E104	        2236	23_:_30406	
      -9.825	           2	        E104	        2237	23_:_30407	
     -18.709	           2	        E104	        2238	23_:_30408	
     -13.613	           2	        E104	        2239	23_:_30409	
      -1.228	           2	        E104	        2240	23_:_30410	
     -15.505	           2	        E104	        2241	23_:_30501	
      -8.101	           2	        E104	        2242	23_:_30502	
     -13.437	           2	        E104	        2243	23_:_30503	
     -16.622	           2	        E104	        2244	23_:_30504	
     -11.022	           2	        E104	        2245	23_:_30505	
     -14.375	           2	        E104	        2246	23_:_30506	
      -1.722	           2	        E104	        2247	23_:_30507	
      -0.827	           2	        E104	        2248	23_:_30508	
       1.347	           2	        E104	        2249	23_:_30509	
      -8.419	           2	        E104	        2250	23_:_30510	
     -27.833	           2	        E104	        2251	23_:_60101	
     -26.547	           2	        E104	        2252	23_:_60102	
     -28.736	           2	        E104	        2253	23_:_60103	
     -22.906	           2	        E104	        2254	23_:_60104	
     -27.062	           2	        E104	        2255	23_:_60105	
     -25.916	           2	        E104	        2256	23_:_60106	
     -30.389	           2	        E104	        2257	23_:_60107	
     -23.146	           2	        E104	        2258	23_:_60108	
     -17.393	           2	        E104	        2259	23_:_60109	
     -18.068	           2	        E104	        2260	23_:_60110	
     -27.604	           2	        E104	        2261	23_:_60201	
     -38.118	           2	        E104	        2262	23_:_60202	
     -22.956	           2	        E104	        2263	23_:_60203	
     -16.485	           2	        E104	        2264	23_:_60204	
     -25.717	           2	        E104	        2265	23_:_60205	
     -14.087	           2	        E104	        2266	23_:_60206	
     -14.847	           2	        E104	        2267	23_:_60207	
     -10.424	           2	        E104	        2268	23_:_60208	
     -12.665	           2	        E104	        2269	23_:_60209	
      -9.828	           2	        E104	        2270	23_:_60210	
     -18.812	           2	        E104	        2271	23_:_60301	
     -19.104	           2	        E104	        2272	23_:_60302	
     -14.231	           2	        E104	        2273	23_:_60303	
     -13.223	           2	        E104	        2274	23_:_60304	
     -18.111	           2	        E104	        2275	23_:_60305	
      -5.004	           2	        E104	        2276	23_:_60306	
      -4.360	           2	        E104	        2277	23_:_60307	
      -4.644	           2	        E104	        2278	23_:_60308	
       0.586	           2	        E104	        2279	23_:_60309	
     -17.223	           2	        E104	        2280	23_:_60310	
      -9.809	           2	        E104	        2281	23_:_60401	
      -5.751	           2	        E104	        2282	23_:_60402	
     -12.076	           2	        E104	        2283	23_:_60403	
      -5.444	           2	        E104	        2284	23_:_60404	
      -1.639	           2	        E104	        2285	23_:_60405	
     -13.231	           2	        E104	        2286	23_:_60406	
      -8.507	           2	        E104	        2287	23_:_60407	
      -9.649	           2	        E104	        2288	23_:_60408	
     -22.244	           2	        E104	        2289	23_:_60409	
      -4.169	           2	        E104	        2290	23_:_60410	
     -22.421	           2	        E104	        2291	23_:_60501	
     -13.399	           2	        E104	        2292	23_:_60502	
     -15.371	           2	        E104	        2293	23_:_60503	
      -3.200	           2	        E104	        2294	23_:_60504	
      -4.255	           2	        E104	        2295	23_:_60505	
      -6.037	           2	        E104	        2296	23_:_60506	
       2.292	           2	        E104	        2297	23_:_60507	
      -3.219	           2	        E104	        2298	23_:_60508	
      -5.684	           2	        E104	        2299	23_:_60509	
       7.302	           2	        E104	        2300	23_:_60510	
     -23.689	           2	        E104	        2301	24_:_30101	
     -20.550	           2	        E104	        2302	24_:_30102	
     -17.057	           2	        E104	        2303	24_:_30103	
     -19.124	           2	        E104	        2304	24_:_30104	
     -20.576	           2	        E104	        2305	24_:_30105	
     -15.772	           2	        E104	        2306	24_:_30106	
     -21.949	           2	        E104	        2307	24_:_30107	
     -21.498	           2	        E104	        2308	24_:_30108	
     -13.294	           2	        E104	        2309	24_:_30109	
     -19.196	           2	        E104	        2310	24_:_30110	
     -11.700	           2	        E104	        2311	24_:_30201	
     -10.482	           2	        E104	        2312	24_:_30202	
     -15.523	           2	        E104	        2313	24_:_30203	
     -14.078	           2	        E104	        2314	24_:_30204	
     -10.576	           2	        E104	        2315	24_:_30205	
     -20.305	           2	        E104	        2316	24_:_30206	
     -11.571	           2	        E104	        2317	24_:_30207	
     -14.251	           2	        E104	        2318	24_:_30208	
       0.992	           2	        E104	        2319	24_:_30209	
       1.126	           2	        E104	        2320	24_:_30210	
     -13.281	           2	        E104	        2321	24_:_30301	
      -2.145	           2	        E104	        2322	24_:_30302	
     -11.654	           2	        E104	        2323	24_:_30303	
     -12.270	           2	        E104	        2324	24_:_30304	
       0.087	           2	        E104	        2325	24_:_30305	
      -1.169	           2	        E104	        2326	24_:_30306	
       4.081	           2	        E104	        2327	24_:_30307	
     -16.411	           2	        E104	        2328	24_:_30308	
      -1.235	           2	        E104	        2329	24_:_30309	
      -0.038	           2	        E104	        2330	24_:_30310	
      -9.161	           2	        E104	        2331	24_:_30401	
     -16.321	           2	        E104	        2332	24_:_30402	
      -3.518	           2	        E104	        2333	24_:_30403	
       2.838	           2	        E104	        2334	24_:_30404	
      -3.899	           2	        E104	        2335	24_:_30405	
      -1.383	           2	        E104	        2336	24_:_30406	
     -15.716	           2	        E104	        2337	24_:_30407	
       0.160	           2	        E104	        2338	24_:_30408	
     -10.617	           2	        E104	        2339	24_:_30409	
       5.678	           2	        E104	        2340	24_:_30410	
     -14.832	           2	        E104	        2341	24_:_30501	
       3.368	           2	        E104	        2342	24_:_30502	
       1.218	           2	        E104	        2343	24_:_30503	
     -10.709	           2	        E104	        2344	24_:_30504	
      -2.924	           2	        E104	        2345	24_:_30505	
      10.221	           2	        E104	        2346	24_:_30506	
       8.741	           2	        E104	        2347	24_:_30507	
       8.945	           2	        E104	        2348	24_:_30508	
       2.521	           2	        E104	        2349	24_:_30509	
       1.466	           2	        E104	        2350	24_:_30510	
     -17.990	           2	        E104	        2351	24_:_60101	
     -20.626	           2	        E104	        2352	24_:_60102	
     -19.210	           2	        E104	        2353	24_:_60103	
     -25.199	           2	        E104	        2354	24_:_60104	
     -12.938	           2	        E104	        2355	24_:_60105	
     -17.667	           2	        E104	        2356	24_:_60106	
     -19.467	           2	        E104	        2357	24_:_60107	
     -18.655	           2	        E104	        2358	24_:_60108	
      -6.460	           2	        E104	        2359	24_:_60109	
      -9.352	           2	        E104	        2360	24_:_60110	
     -25.044	           2	        E104	        2361	24_:_60201	
     -12.038	           2	        E104	        2362	24_:_60202	
     -14.697	           2	        E104	        2363	24_:_60203	
      -8.721	           2	        E104	        2364	24_:_60204	
      -9.489	           2	        E104	        2365	24_:_60205	
     -13.692	           2	        E104	        2366	24_:_60206	
      -3.908	           2	        E104	        2367	24_:_60207	
     -10.594	           2	        E104	        2368	24_:_60208	
      -7.243	           2	        E104	        2369	24_:_60209	
       0.431	           2	        E104	        2370	24_:_60210	
     -18.983	           2	        E104	        2371	24_:_60301	
      -9.670	           2	        E104	        2372	24_:_60302	
     -11.569	           2	        E104	        2373	24_:_60303	
      -1.208	           2	        E104	        2374	24_:_60304	
       3.818	           2	        E104	        2375	24_:_60305	
      -9.566	           2	        E104	        2376	24_:_60306	
       3.317	           2	        E104	        2377	24_:_60307	
       4.254	           2	        E104	        2378	24_:_60308	
       5.956	           2	        E104	        2379	24_:_60309	
       2.800	           2	        E104	        2380	24_:_60310	
     -23.972	           2	        E104	        2381	24_:_60401	
     -14.632	           2	        E104	        2382	24_:_60402	
     -10.351	           2	        E104	        2383	24_:_60403	
      -4.028	           2	        E104	        2384	24_:_60404	
      -6.477	           2	        E104	        2385	24_:_60405	
       4.806	           2	        E104	        2386	24_:_60406	
       3.053	           2	        E104	        2387	24_:_60407	
       4.421	           2	        E104	        2388	24_:_60408	
       9.591	           2	        E104	        2389	24_:_60409	
       8.969	           2	        E104	        2390	24_:_60410	
      -4.778	           2	        E104	        2391	24_:_60501	
      -4.985	           2	        E104	        2392	24_:_60502	
       1.068	           2	        E104	        2393	24_:_60503	
      -4.782	           2	        E104	        2394	24_:_60504	
       3.925	           2	        E104	        2395	24_:_60505	
       8.703	           2	        E104	        2396	24_:_60506	
       7.723	           2	        E104	        2397	24_:_60507	
       5.809	           2	        E104	        2398	24_:_60508	
      -1.115	           2	        E104	        2399	24_:_60509	
       5.298	           2	        E104	        2400	24_:_60510	
      -6.474	           2	        E104	        2401	25_:_30101	
       5.405	           2	        E104	        2402	25_:_30102	
       5.798	           2	        E104	        2403	25_:_30103	
       4.113	           2	        E104	        2404	25_:_30104	
       6.893	           2	        E104	        2405	25_:_30105	
       0.755	           2	        E104	        2406	25_:_30106	
      14.161	           2	        E104	        2407	25_:_30107	
      12.942	           2	        E104	        2408	25_:_30108	
       9.606	           2	        E104	        2409	25_:_30109	
      11.944	           2	        E104	        2410	25_:_30110	
       0.881	           2	        E104	        2411	25_:_30201	
       9.719	           2	        E104	        2412	25_:_30202	
       2.594	           2	        E104	        2413	25_:_30203	
      22.749	           2	        E104	        2414	25_:_30204	
      18.858	           2	        E104	        2415	25_:_30205	
       4.971	           2	        E104	        2416	25_:_30206	
      24.406	           2	        E104	        2417	25_:_30207	
       7.099	           2	        E104	        2418	25_:_30208	
      20.343	           2	        E104	        2419	25_:_30209	
      19.495	           2	        E104	        2420	25_:_30210	
      -0.912	           2	        E104	        2421	25_:_30301	
      12.698	           2	        E104	        2422	25_:_30302	
       7.424	           2	        E104	        2423	25_:_30303	
       9.989	           2	        E104	        2424	25_:_30304	
      22.360	           2	        E104	        2425	25_:_30305	
      23.684	           2	        E104	        2426	25_:_30306	
      20.131	           2	        E104	        2427	25_:_30307	
      19.987	           2	        E104	        2428	25_:_30308	
      26.382	           2	        E104	        2429	25_:_30309	
      25.622	           2	        E104	        2430	25_:_30310	
      10.175	           2	        E104	        2431	25_:_30401	
       2.456	           2	        E104	        2432	25_:_30402	
       9.712	           2	        E104	        2433	25_:_30403	
      14.361	           2	        E104	        2434	25_:_30404	
      28.803	           2	        E104	        2435	25_:_30405	
      10.989	           2	        E104	        2436	25_:_30406	
      15.250	           2	        E104	        2437	25_:_30407	
      16.654	           2	        E104	        2438	25_:_30408	
      29.611	           2	        E104	        2439	25_:_30409	
      22.322	           2	        E104	        2440	25_:_30410	
      15.416	           2	        E104	        2441	25_:_30501	
       8.837	           2	        E104	        2442	25_:_30502	
      20.022	           2	        E104	        2443	25_:_30503	
      30.373	           2	        E104	        2444	25_:_30504	
      23.708	           2	        E104	        2445	25_:_30505	
      26.429	           2	        E104	        2446	25_:_30506	
      24.598	           2	        E104	        2447	25_:_30507	
      26.557	           2	        E104	        2448	25_:_30508	
      18.633	           2	        E104	        2449	25_:_30509	
      29.421	           2	        E104	        2450	25_:_30510	
       2.024	           2	        E104	        2451	25_:_60101	
       8.881	           2	        E104	        2452	25_:_60102	
      -6.632	           2	        E104	        2453	25_:_60103	
       5.983	           2	        E104	        2454	25_:_60104	
       9.111	           2	        E104	        2455	25_:_60105	
      12.642	           2	        E104	        2456	25_:_60106	
      -0.278	           2	        E104	        2457	25_:_60107	
      20.806	           2	        E104	        2458	25_:_60108	
      21.163	           2	        E104	        2459	25_:_60109	
      17.866	           2	        E104	        2460	25_:_60110	
       3.711	           2	        E104	        2461	25_:_60201	
       8.882	           2	        E104	        2462	25_:_60202	
      12.587	           2	        E104	        2463	25_:_60203	
      18.295	           2	        E104	        2464	25_:_60204	
       5.645	           2	        E104	        2465	25_:_60205	
      11.212	           2	        E104	        2466	25_:_60206	
       0.285	           2	        E104	        2467	25_:_60207	
      14.158	           2	        E104	        2468	25_:_60208	
      15.637	           2	        E104	        2469	25_:_60209	
      24.900	           2	        E104	        2470	25_:_60210	
      21.663	           2	        E104	        2471	25_:_60301	
      13.273	           2	        E104	        2472	25_:_60302	
      25.715	           2	        E104	        2473	25_:_60303	
      15.168	           2	        E104	        2474	25_:_60304	
      19.185	           2	        E104	        2475	25_:_60305	
      10.410	           2	        E104	        2476	25_:_60306	
      21.643	           2	        E104	        2477	25_:_60307	
      16.491	           2	        E104	        2478	25_:_60308	
      21.229	           2	        E104	        2479	25_:_60309	
      27.815	           2	        E104	        2480	25_:_60310	
      10.536	           2	        E104	        2481	25_:_60401	
       4.475	           2	        E104	        2482	25_:_60402	
      22.934	           2	        E104	        2483	25_:_60403	
      16.703	           2	        E104	        2484	25_:_60404	
      14.745	           2	        E104	        2485	25_:_60405	
      28.683	           2	        E104	        2486	25_:_60406	
      24.733	           2	        E104	        2487	25_:_60407	
      24.318	           2	        E104	        2488	25_:_60408	
      26.955	           2	        E104	        2489	25_:_60409	
      11.689	           2	        E104	        2490	25_:_60410	
      21.244	           2	        E104	        2491	25_:_60501	
      12.160	           2	        E104	        2492	25_:_60502	
      26.829	           2	        E104	        2493	25_:_60503	
      22.275	           2	        E104	        2494	25_:_60504	
      20.938	           2	        E104	        2495	25_:_60505	
      32.184	           2	        E104	        2496	25_:_60506	
      19.889	           2	        E104	        2497	25_:_60507	
      33.576	           2	        E104	        2498	25_:_60508	
      32.557	           2	        E104	        2499	25_:_60509	
      32.577	           2	        E104	        2500	25_:_60510	
     -20.991	           2	        E104	        2501	26_:_30101	
     -20.585	           2	        E104	        2502	26_:_30102	
     -22.465	           2	        E104	        2503	26_:_30103	
      -7.310	           2	        E104	        2504	26_:_30104	
     -10.121	           2	        E104	        2505	26_:_30105	
     -19.771	           2	        E104	        2506	26_:_30106	
      -4.940	           2	        E104	        2507	26_:_30107	
     -24.829	           2	        E104	        2508	26_:_30108	
      -5.189	           2	        E104	        2509	26_:_30109	
      -7.213	           2	        E104	        2510	26_:_30110	
     -27.120	           2	        E104	        2511	26_:_30201	
      -9.659	           2	        E104	        2512	26_:_30202	
     -13.957	           2	        E104	        2513	26_:_30203	
      -8.271	           2	        E104	        2514	26_:_30204	
      -2.141	           2	        E104	        2515	26_:_30205	
       1.540	           2	        E104	        2516	26_:_30206	
       1.821	           2	        E104	        2517	26_:_30207	
       5.279	           2	        E104	        2518	26_:_30208	
       2.332	           2	        E104	        2519	26_:_30209	
       2.305	           2	        E104	        2520	26_:_30210	
      -4.127	           2	        E104	        2521	26_:_30301	
      -2.063	           2	        E104	        2522	26_:_30302	
       2.685	           2	        E104	        2523	26_:_30303	
      -2.908	           2	        E104	        2524	26_:_30304	
      12.866	           2	        E104	        2525	26_:_30305	
       5.649	           2	        E104	        2526	26_:_30306	
      -6.037	           2	        E104	        2527	26_:_30307	
      -0.034	           2	        E104	        2528	26_:_30308	
       1.284	           2	        E104	        2529	26_:_30309	
      11.886	           2	        E104	        2530	26_:_30310	
      -4.570	           2	        E104	        2531	26_:_30401	
     -10.623	           2	        E104	        2532	26_:_30402	
      -5.779	           2	        E104	        2533	26_:_30403	
      -3.708	           2	        E104	        2534	26_:_30404	
       2.198	           2	        E104	        2535	26_:_30405	
      -8.459	           2	        E104	        2536	26_:_30406	
      -2.154	           2	        E104	        2537	26_:_30407	
       2.933	           2	        E104	        2538	26_:_30408	
       6.769	           2	        E104	        2539	26_:_30409	
       1.902	           2	        E104	        2540	26_:_30410	
      -8.214	           2	        E104	        2541	26_:_30501	
      -2.729	           2	        E104	        2542	26_:_30502	
      -7.300	           2	        E104	        2543	26_:_30503	
      16.840	           2	        E104	        2544	26_:_30504	
       6.008	           2	        E104	        2545	26_:_30505	
       7.308	           2	        E104	        2546	26_:_30506	
      10.461	           2	        E104	        2547	26_:_30507	
      15.202	           2	        E104	        2548	26_:_30508	
       9.595	           2	        E104	        2549	26_:_30509	
      16.954	           2	        E104	        2550	26_:_30510	
     -16.727	           2	        E104	        2551	26_:_60101	
     -16.293	           2	        E104	        2552	26_:_60102	
     -18.788	           2	        E104	        2553	26_:_60103	
     -13.135	           2	        E104	        2554	26_:_60104	
      -1.748	           2	        E104	        2555	26_:_60105	
      -7.420	           2	        E104	        2556	26_:_60106	
       5.464	           2	        E104	        2557	26_:_60107	
      -4.015	           2	        E104	        2558	26_:_60108	
       1.615	           2	        E104	        2559	26_:_60109	
      -0.384	           2	        E104	        2560	26_:_60110	
      -8.726	           2	        E104	        2561	26_:_60201	
     -15.003	           2	        E104	        2562	26_:_60202	
      -6.232	           2	        E104	        2563	26_:_60203	
       2.311	           2	        E104	        2564	26_:_60204	
      -6.912	           2	        E104	        2565	26_:_60205	
      -5.845	           2	        E104	        2566	26_:_60206	
      -4.352	           2	        E104	        2567	26_:_60207	
      -0.489	           2	        E104	        2568	26_:_60208	
      -0.842	           2	        E104	        2569	26_:_60209	
       5.069	           2	        E104	        2570	26_:_60210	
      -2.178	           2	        E104	        2571	26_:_60301	
       0.588	           2	        E104	        2572	26_:_60302	
      -1.340	           2	        E104	        2573	26_:_60303	
       4.346	           2	        E104	        2574	26_:_60304	
      14.632	           2	        E104	        2575	26_:_60305	
       0.570	           2	        E104	        2576	26_:_60306	
       6.159	           2	        E104	        2577	26_:_60307	
       4.468	           2	        E104	        2578	26_:_60308	
       5.965	           2	        E104	        2579	26_:_60309	
      12.787	           2	        E104	        2580	26_:_60310	
     -13.172	           2	        E104	        2581	26_:_60401	
      -8.383	           2	        E104	        2582	26_:_60402	
       5.092	           2	        E104	        2583	26_:_60403	
      -6.097	           2	        E104	        2584	26_:_60404	
       5.672	           2	        E104	        2585	26_:_60405	
       3.803	           2	        E104	        2586	26_:_60406	
      14.579	           2	        E104	        2587	26_:_60407	
       1.678	           2	        E104	        2588	26_:_60408	
       1.763	           2	        E104	        2589	26_:_60409	
       2.656	           2	        E104	        2590	26_:_60410	
      -9.773	           2	        E104	        2591	26_:_60501	
      10.255	           2	        E104	        2592	26_:_60502	
       5.016	           2	        E104	        2593	26_:_60503	
       4.690	           2	        E104	        2594	26_:_60504	
      12.235	           2	        E104	        2595	26_:_60505	
      17.077	           2	        E104	        2596	26_:_60506	
      11.486	           2	        E104	        2597	26_:_60507	
      15.182	           2	        E104	        2598	26_:_60508	
      15.655	           2	        E104	        2599	26_:_60509	
      24.937	           2	        E104	        2600	26_:_60510	
     -25.522	           2	        E104	        2601	27_:_30101	
     -21.270	           2	        E104	        2602	27_:_30102	
     -15.927	           2	        E104	        2603	27_:_30103	
     -21.687	           2	        E104	        2604	27_:_30104	
     -10.285	           2	        E104	        2605	27_:_30105	
     -12.981	           2	        E104	        2606	27_:_30106	
      -1.115	           2	        E104	        2607	27_:_30107	
       0.751	           2	        E104	        2608	27_:_30108	
       3.337	           2	        E104	        2609	27_:_30109	
       2.069	           2	        E104	        2610	27_:_30110	
     -18.976	           2	        E104	        2611	27_:_30201	
      -3.531	           2	        E104	        2612	27_:_30202	
      -3.413	           2	        E104	        2613	27_:_30203	
       1.296	           2	        E104	        2614	27_:_30204	
      -3.633	           2	        E104	        2615	27_:_30205	
      -0.239	           2	        E104	        2616	27_:_30206	
       6.202	           2	        E104	        2617	27_:_30207	
      -3.769	           2	        E104	        2618	27_:_30208	
       1.472	           2	        E104	        2619	27_:_30209	
       8.639	           2	        E104	        2620	27_:_30210	
       0.375	           2	        E104	        2621	27_:_30301	
       0.617	           2	        E104	        2622	27_:_30302	
      -6.464	           2	        E104	        2623	27_:_30303	
       1.028	           2	        E104	        2624	27_:_30304	
       0.357	           2	        E104	        2625	27_:_30305	
      -4.212	           2	        E104	        2626	27_:_30306	
      -3.595	           2	        E104	        2627	27_:_30307	
       4.138	           2	        E104	        2628	27_:_30308	
      14.001	           2	        E104	        2629	27_:_30309	
       4.212	           2	        E104	        2630	27_:_30310	
     -15.021	           2	        E104	        2631	27_:_30401	
      -2.364	           2	        E104	        2632	27_:_30402	
      -4.092	           2	        E104	        2633	27_:_30403	
       4.140	           2	        E104	        2634	27_:_30404	
      -8.803	           2	        E104	        2635	27_:_30405	
       3.328	           2	        E104	        2636	27_:_30406	
      -3.614	           2	        E104	        2637	27_:_30407	
      11.730	           2	        E104	        2638	27_:_30408	
      13.955	           2	        E104	        2639	27_:_30409	
       5.721	           2	        E104	        2640	27_:_30410	
      -1.095	           2	        E104	        2641	27_:_30501	
       2.757	           2	        E104	        2642	27_:_30502	
       3.921	           2	        E104	        2643	27_:_30503	
       0.448	           2	        E104	        2644	27_:_30504	
       2.917	           2	        E104	        2645	27_:_30505	
      18.393	           2	        E104	        2646	27_:_30506	
      16.631	           2	        E104	        2647	27_:_30507	
       8.895	           2	        E104	        2648	27_:_30508	
      20.733	           2	        E104	        2649	27_:_30509	
      14.207	           2	        E104	        2650	27_:_30510	
      -3.250	           2	        E104	        2651	27_:_60101	
     -11.252	           2	        E104	        2652	27_:_60102	
     -12.241	           2	        E104	        2653	27_:_60103	
     -13.262	           2	        E104	        2654	27_:_60104	
     -11.147	           2	        E104	        2655	27_:_60105	
     -14.591	           2	        E104	        2656	27_:_60106	
      -1.805	           2	        E104	        2657	27_:_60107	
     -18.352	           2	        E104	        2658	27_:_60108	
       0.559	           2	        E104	        2659	27_:_60109	
       4.352	           2	        E104	        2660	27_:_60110	
      -1.727	           2	        E104	        2661	27_:_60201	
      -2.132	           2	        E104	        2662	27_:_60202	
      -5.700	           2	        E104	        2663	27_:_60203	
       4.164	           2	        E104	        2664	27_:_60204	
       7.760	           2	        E104	        2665	27_:_60205	
      -9.422	           2	        E104	        2666	27_:_60206	
       7.735	           2	        E104	        2667	27_:_60207	
      -1.086	           2	        E104	        2668	27_:_60208	
       4.395	           2	        E104	        2669	27_:_60209	
       7.479	           2	        E104	        2670	27_:_60210	
      -8.159	           2	        E104	        2671	27_:_60301	
      -2.474	           2	        E104	        2672	27_:_60302	
       0.413	           2	        E104	        2673	27_:_60303	
       0.758	           2	        E104	        2674	27_:_60304	
       2.570	           2	        E104	        2675	27_:_60305	
       5.635	           2	        E104	        2676	27_:_60306	
       9.333	           2	        E104	        2677	27_:_60307	
      15.118	           2	        E104	        2678	27_:_60308	
       7.655	           2	        E104	        2679	27_:_60309	
      10.884	           2	        E104	        2680	27_:_60310	
      -8.606	           2	        E104	        2681	27_:_60401	
      -4.295	           2	        E104	        2682	27_:_60402	
       3.125	           2	        E104	        2683	27_:_60403	
     -10.223	           2	        E104	        2684	27_:_60404	
      -0.644	           2	        E104	        2685	27_:_60405	
      -3.462	           2	        E104	        2686	27_:_60406	
      13.170	           2	        E104	        2687	27_:_60407	
       2.705	           2	        E104	        2688	27_:_60408	
       8.636	           2	        E104	        2689	27_:_60409	
      12.688	           2	        E104	        2690	27_:_60410	
       3.730	           2	        E104	        2691	27_:_60501	
       1.596	           2	        E104	        2692	27_:_60502	
       5.349	           2	        E104	        2693	27_:_60503	
      10.805	           2	        E104	        2694	27_:_60504	
      -0.250	           2	        E104	        2695	27_:_60505	
       7.491	           2	        E104	        2696	27_:_60506	
      23.157	           2	        E104	        2697	27_:_60507	
      17.064	           2	        E104	        2698	27_:_60508	
      22.792	           2	        E104	        2699	27_:_60509	
       8.950	           2	        E104	        2700	27_:_60510	
      -8.035	           2	        E104	        2701	28_:_30101	
     -23.966	           2	        E104	        2702	28_:_30102	
      -4.628	           2	        E104	        2703	28_:_30103	
      -7.814	           2	        E104	        2704	28_:_30104	
      -5.387	           2	        E104	        2705	28_:_30105	
      -1.726	           2	        E104	        2706	28_:_30106	
      -2.430	           2	        E104	        2707	28_:_30107	
       5.495	           2	        E104	        2708	28_:_30108	
       7.720	           2	        E104	        2709	28_:_30109	
       7.672	           2	        E104	        2710	28_:_30110	
       7.692	           2	        E104	        2711	28_:_30201	
      -4.930	           2	        E104	        2712	28_:_30202	
       1.854	           2	        E104	        2713	28_:_30203	
      -2.549	           2	        E104	        2714	28_:_30204	
       1.612	           2	        E104	        2715	28_:_30205	
      13.579	           2	        E104	        2716	28_:_30206	
      11.931	           2	        E104	        2717	28_:_30207	
      20.401	           2	        E104	        2718	28_:_30208	
       8.234	           2	        E104	        2719	28_:_30209	
      17.152	           2	        E104	        2720	28_:_30210	
       5.161	           2	        E104	        2721	28_:_30301	
      17.318	           2	        E104	        2722	28_:_30302	
      13.272	           2	        E104	        2723	28_:_30303	
      11.943	           2	        E104	        2724	28_:_30304	
       7.151	           2	        E104	        2725	28_:_30305	
      15.104	           2	        E104	        2726	28_:_30306	
      16.012	           2	        E104	        2727	28_:_30307	
      14.741	           2	        E104	        2728	28_:_30308	
      22.139	           2	        E104	        2729	28_:_30309	
      15.016	           2	        E104	        2730	28_:_30310	
       4.247	           2	        E104	        2731	28_:_30401	
      11.999	           2	        E104	        2732	28_:_30402	
      11.668	           2	        E104	        2733	28_:_30403	
       1.897	           2	        E104	        2734	28_:_30404	
      12.110	           2	        E104	        2735	28_:_30405	
      12.339	           2	        E104	        2736	28_:_30406	
       7.378	           2	        E104	        2737	28_:_30407	
      19.771	           2	        E104	        2738	28_:_30408	
      18.362	           2	        E104	        2739	28_:_30409	
      23.965	           2	        E104	        2740	28_:_30410	
      14.634	           2	        E104	        2741	28_:_30501	
       6.900	           2	        E104	        2742	28_:_30502	
       9.617	           2	        E104	        2743	28_:_30503	
      17.964	           2	        E104	        2744	28_:_30504	
       2.651	           2	        E104	        2745	28_:_30505	
      25.804	           2	        E104	        2746	28_:_30506	
      28.436	           2	        E104	        2747	28_:_30507	
      21.042	           2	        E104	        2748	28_:_30508	
      20.467	           2	        E104	        2749	28_:_30509	
      21.404	           2	        E104	        2750	28_:_30510	
      -4.701	           2	        E104	        2751	28_:_60101	
       1.463	           2	        E104	        2752	28_:_60102	
      -8.825	           2	        E104	        2753	28_:_60103	
      -0.748	           2	        E104	        2754	28_:_60104	
      -3.005	           2	        E104	        2755	28_:_60105	
